,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_Months,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Creative_professionals,Business_professionals,Technical_professionals,Service_professionals,Early_months,Spring_months,Summer_months,Good_credit_mix,Standard_credit_mix,Small_value_payments,Medium_value_payments,Large_value_payments,Credit_Score
5044,47,10.212444330010515,7.632888330249899,5,3,18,4,26,18,13.22,1,7.170949967782647,25.4264125751566,333,0,4.482016552303136,4.0038717178899725,5.808976535123985,1,0,0,0,1,0,0,0,1,0,0,1,Standard
5045,29,9.035267678573629,6.659930469179764,5,5,32,2,14,20,18.84,12,7.246211260964502,32.3666700545268,168,1,2.0825750778450405,3.9600073639561786,5.695638894925742,0,0,0,1,0,1,0,0,1,0,1,0,Poor
5046,27,9.103146510099068,6.875878830572377,6,5,24,3,47,19,1.84,7,7.71358361381754,35.9286702976142,95,1,2.9714326051907283,3.659344193616054,5.7636441245658805,0,0,1,0,0,1,0,0,0,0,1,0,Poor
5047,51,11.61220231258977,9.148581982688235,4,7,17,4,16,8,26.98,0,7.300155410760865,29.8541853601884,220,1,5.461970240118343,5.552379585328076,6.546352773656746,0,1,0,0,0,0,1,0,1,0,1,0,Standard
5048,30,10.594845633611612,8.12426170824536,3,5,8,4,11,19,7.17,3,6.134330363131829,27.6097913381084,337,0,4.330740063281643,5.113354756815246,5.872990414604151,0,1,0,0,1,0,0,1,0,1,0,0,Good
5049,30,9.11399851017095,6.73672325491998,3,5,26,3,10,12,11.85,12,7.32556389162154,26.4780545598017,67,1,2.811997129896193,2.9857178246251523,5.696541737775826,0,0,1,0,0,1,0,0,1,0,1,0,Poor
5050,44,9.207117183079278,6.528910193109123,6,9,18,6,40,22,8.66,6,7.518531209583671,24.9623746192327,229,1,3.6157405305295156,4.388434424353727,5.483850551236338,0,0,0,1,1,0,0,0,0,1,0,0,Poor
5051,54,10.693835851221836,8.217062398622671,1,4,9,3,5,4,3.45,1,6.424447541252886,38.2163022546387,246,0,4.330862711923875,6.188067658751496,4.579303535287613,0,0,0,1,1,0,0,1,0,1,0,0,Good
5052,34,11.321347438945445,8.841803929208512,3,7,6,3,15,10,21.37,5,6.100094711633431,35.9390810359175,201,1,5.10084792491193,5.049802674557784,6.41606747846833,0,0,0,1,1,0,0,0,1,0,0,0,Standard
5053,50,10.585611196563649,8.147806364188858,2,4,12,3,1,4,1.04,0,6.732699264099912,33.6556273520005,279,0,4.4712159124172945,5.8318480570238505,5.283851901200961,1,0,0,0,0,1,0,1,0,0,1,0,Standard
5054,26,9.804914505364936,7.117380535155433,7,5,24,9,19,21,23.37,12,8.100522534998985,35.5338489917569,125,1,4.811571809061242,4.407350580162001,5.339195924984526,1,0,0,0,0,1,0,0,0,1,0,0,Poor
5055,28,11.332047505687802,8.812616721311988,4,4,27,4,5,11,11.83,7,7.288394765654646,36.8567020522724,225,1,5.471491575007569,5.325910807682704,6.191211493450042,0,0,0,1,1,0,0,0,1,1,0,0,Poor
5056,43,10.844789675453697,8.31610340814906,6,6,24,7,19,20,26.79,10,8.496088036198751,26.2891992379869,45,1,5.17315205491151,5.961503658459087,4.822343137349054,0,0,1,0,0,1,0,0,0,0,1,0,Standard
5057,50,11.514812084184486,9.042994517479611,5,3,12,2,24,19,19.73,4,5.64219071864956,41.0782108128981,205,1,4.780835072108824,6.424458496107362,5.966034915847259,0,0,0,1,1,0,0,0,1,0,1,0,Standard
5058,50,11.927502532794689,9.465092661811058,1,7,6,2,12,0,11.81,8,6.8369464739712065,37.1011078940549,220,0,5.296631217276434,4.623431582719861,7.11365991447508,0,0,1,0,0,1,0,1,0,0,0,0,Poor
5059,23,11.05924705127772,8.543262092259651,4,6,9,3,17,9,1.09,3,6.426310448087455,31.9517428782625,321,0,4.854198488000684,4.399460211520103,6.2980685011507385,0,0,1,0,0,1,0,1,0,0,0,0,Poor
5060,41,10.487065930562768,8.0769508034668,3,4,12,3,27,19,-5.31,1,7.17704932312064,34.4126544887517,284,0,3.982276642005429,4.761216362881424,6.019597908658005,0,0,0,1,1,0,0,0,1,1,0,0,Standard
5061,37,10.455458190645853,8.059419536884434,3,7,13,1,17,16,5.27,3,7.311351976030274,35.1780815229618,310,0,2.7866272209197978,5.375916976749617,5.897102103517705,0,0,0,1,0,1,0,0,1,0,1,0,Poor
5062,41,9.590117347127972,6.913040040000674,7,7,19,1,18,15,8.82,5,4.830950258623431,30.1397644059716,218,1,2.4528042657765448,3.491837578587891,5.817297856877968,0,0,0,1,0,1,0,0,1,0,1,0,Standard
5063,43,10.021370138792742,7.659259414104319,6,7,12,5,7,11,14.97,7,7.09245733347515,22.5418124162536,164,1,4.02904637223915,3.099545290979549,5.923248664344001,0,0,1,0,0,1,0,0,1,0,0,0,Good
5064,34,10.429284445478233,7.859288629566134,3,4,6,1,23,10,9.97,1,6.602194327643065,34.8980405754081,267,0,3.050653116518695,5.637917466667836,5.509232200511194,1,0,0,0,1,0,0,1,0,1,0,0,Poor
5065,32,10.301204050890078,7.803313911734975,2,7,4,1,24,4,7.2,3,4.775587838279222,33.7352986272409,306,0,2.949115398949795,4.510231324078657,6.027889094846733,0,0,0,1,0,1,0,1,0,0,1,0,Poor
5066,28,10.71282249698281,8.216094179694908,8,8,24,9,34,19,2.96,9,7.665186260741284,39.0156185718103,115,1,5.488007781532801,5.258065904560322,5.4210552996893195,1,0,0,0,0,1,0,0,0,1,0,0,Poor
5067,23,9.030972050088032,6.541748836483553,6,10,15,6,50,15,1.1,7,7.79624717895796,37.7404303972502,234,0,3.3679156279857883,4.5392072608016365,5.466858138170013,0,0,0,0,1,0,0,0,0,1,0,0,Poor
5068,20,9.187252895465356,6.352689679605289,6,6,8,4,24,9,11.76,7,5.756153521393322,37.1249541081308,346,1,4.656915727462798,3.4321350491650837,5.694599001157917,0,1,0,0,0,1,0,0,1,1,0,0,Good
5069,21,9.243842360503807,6.543515484050323,3,4,8,7,11,15,17.78,4,6.699918971735075,27.8264048008997,166,0,4.050088154219579,3.411828545270644,5.604879968427549,0,0,1,0,1,0,0,0,1,1,0,0,Standard
5070,20,11.668052239690402,9.195705468962126,5,6,19,3,14,10,17.93,1,6.311026754548665,37.3961422298055,391,1,5.638280533695052,6.409126027431906,5.878099489449439,0,0,0,1,0,1,0,0,1,1,0,0,Standard
5071,52,11.280996181893997,8.756895159011929,1,4,12,4,2,0,2.07,1,5.650803549865314,23.2664162378822,279,0,5.1890872178596155,5.217758923290012,6.256920485582438,1,0,0,0,0,0,1,1,0,0,1,0,Good
5072,24,10.297867446054122,7.837727984323842,7,9,22,7,51,18,27.41,13,8.024577423891824,23.9161037358413,131,1,4.712123288243477,5.394487142595478,5.308102343948477,1,0,0,0,0,1,0,0,0,0,1,0,Poor
5073,18,11.007323175809422,8.518029841327074,10,7,16,7,43,13,9.32,9,7.55068753087758,34.1001078904342,202,1,5.393542652608021,5.634221897868993,5.5629716538456115,0,0,1,0,1,0,0,0,1,1,0,0,Poor
5074,41,10.099312526430317,7.667247161053392,4,6,7,2,14,10,4.46,4,4.485485343042112,25.9109189226255,211,0,3.3677963745809794,4.974877365615037,5.703693822459405,1,0,0,0,0,1,0,1,0,1,0,0,Good
5075,25,11.215175817459112,8.760201067469705,6,6,26,6,15,13,13.69,7,7.595744178455871,31.7656123104458,122,1,5.774721183949243,4.834217107178355,6.063191082219398,0,0,0,1,1,0,0,0,1,0,0,0,Poor
5076,43,10.034684221813931,7.5204079831697666,7,4,18,3,16,8,2.47,8,6.282472333238322,38.0673111550947,183,1,3.7765257981452804,5.025585117890376,5.555315722577515,0,0,1,0,0,1,0,0,1,0,0,1,Standard
5077,43,9.164889451322207,6.864122480211308,3,5,14,2,1,10,6.18,2,7.2326464272161894,32.0211169099955,196,1,2.0840073052288357,3.162165294607069,5.717265316390114,0,0,0,0,1,0,0,0,1,0,0,0,Standard
5078,48,10.342277824017925,7.883716452096999,8,4,5,1,30,18,2.29,4,4.96807567967746,27.2385477855626,233,0,2.737570597318091,5.487167647733687,5.628880177269094,0,0,0,1,1,0,0,1,0,0,0,1,Good
5079,30,10.564513578331425,8.067137799780015,2,4,3,2,15,11,8.06,2,6.685786037895696,23.858400725825,202,0,3.782910425093425,5.511328643734712,5.760077564263984,0,0,0,1,1,0,0,1,0,1,0,0,Good
5080,16,10.473284196378367,8.026990936477306,7,3,16,3,25,13,18.62,4,6.097804582879308,39.8529041814136,184,1,4.33835782289619,4.677750740327812,5.9457913057281235,0,0,1,0,0,1,0,0,1,1,0,0,Standard
5081,40,11.374565059982544,8.927385774053459,4,2,11,4,11,6,16.33,0,7.074675508533262,42.222138723061,222,0,5.648829994569891,4.029778832185611,6.482107605249527,0,0,0,1,0,0,1,1,0,0,0,0,Good
5082,16,10.486048643433055,7.935359870144822,5,4,6,2,15,16,13.99,5,5.739503481230614,30.2913375995128,71,1,3.466123196584868,3.6699091477577688,6.1272526934616955,0,0,0,1,0,1,0,0,1,0,1,0,Standard
5083,41,9.562424393740027,7.2470972036309425,8,5,26,3,44,8,16.96,12,7.316514954039731,31.9957257891554,153,1,3.455763438540887,4.655198541793522,5.682183471956277,1,0,0,0,1,0,0,0,1,1,0,0,Poor
5084,49,11.152134346912456,8.711998446035564,2,3,12,1,13,10,4.27999999999999,1,4.3400320779712045,31.2606657942595,220,0,3.8447264573796947,5.183631675314787,6.465307672036394,0,0,0,1,0,1,0,1,0,1,0,0,Good
5085,27,11.495037220074177,9.040925958472686,6,4,17,3,5,8,2.92,2,7.294981736145272,29.5361516389068,352,0,5.042140049353089,6.223898070775507,6.141373590692285,0,0,1,0,1,0,0,0,1,0,1,0,Standard
5086,45,9.80083891197436,7.420023861182686,10,5,15,6,23,16,18.56,6,7.136522985046568,39.0723123727941,160,1,4.463241995676405,3.612773862696724,5.680412318114805,0,0,0,0,1,0,0,0,0,0,1,0,Poor
5087,19,11.51227415291257,9.019410772057677,3,4,8,4,0,4,9.2,2,4.684720464746101,38.3239470817771,196,0,5.1720757370722055,5.717837945119205,6.389676693330811,0,1,0,0,1,0,0,1,0,0,1,0,Good
5088,21,9.99082604268508,7.644333846634408,4,5,12,4,16,8,7.73,1,6.0601507048964285,39.887071144474,374,0,4.137729860885781,4.00313472930257,5.833194477418346,0,0,0,1,0,1,0,0,1,0,1,0,Standard
5089,29,11.250578140359258,8.792908699280993,5,4,20,1,30,13,16.93,3,6.985530803151704,38.4239249182918,255,1,3.8229828476054526,3.8889501042037455,6.689769025985618,0,0,0,1,1,0,0,0,1,0,0,0,Standard
5090,26,9.048048475527985,6.614047309448044,10,5,32,5,44,23,17.14,11,8.275501176014284,27.0517676123331,67,1,2.906624951884943,3.993660012481165,5.641911947941849,1,0,0,0,0,1,0,0,0,0,1,0,Standard
5091,23,10.449470549104255,7.9752807291112,5,4,19,3,14,14,14.74,5,6.843995121507626,29.3741511194767,220,1,4.250735339506137,5.262154076813595,5.761308578620742,0,1,0,0,0,0,1,0,1,1,0,0,Standard
5092,22,9.120593985528354,6.963003118837405,8,10,23,8,31,15,17.51,7,8.470070136847054,36.605398843011,90,1,3.851718347377727,4.216296987468614,5.601470439603873,0,0,1,0,0,0,1,0,0,0,1,0,Standard
5093,38,10.005290698249842,7.654573944624382,5,6,17,3,25,19,2.18,1,7.264247206174327,24.5071335878204,361,1,3.9957201155720785,3.8421032997575035,5.886212840236243,1,0,0,0,1,0,0,0,1,0,1,0,Standard
5094,27,10.395178062169448,7.982802069627539,2,3,8,2,13,4,11.91,6,6.976105277203679,29.3882748165597,352,0,3.8155729972852157,4.341724070050156,6.0420871571077495,0,0,0,0,1,0,0,1,0,0,1,0,Standard
5095,32,10.784703493033847,8.329912558706095,6,7,9,4,25,20,7.91,1,6.852020557094036,33.8511002356659,344,0,4.963711655903885,4.449474573992412,6.05420339442555,0,1,0,0,1,0,0,0,1,0,0,0,Standard
5096,34,9.591109700822296,7.248865552784973,10,7,20,6,33,15,3.2,12,7.877935532128332,35.4944931516551,82,1,3.8677679553606468,5.126348115204689,5.3679102404120975,1,0,0,0,0,0,1,0,0,1,0,0,Poor
5097,35,10.37751432806502,7.829796113947971,3,7,10,2,30,17,12.84,8,7.845513917471533,26.1473728255211,161,1,3.5552475182892898,4.001926633942328,6.020396316452418,0,1,0,0,0,1,0,0,1,0,1,0,Poor
5098,33,10.657601884477852,8.237712065751737,7,9,31,7,16,17,11.96,9,8.20334235072557,41.5758102054265,125,1,4.96409759353948,3.725296036541409,6.071719237832724,0,0,1,0,1,0,0,0,0,0,0,0,Standard
5099,39,10.355827976788847,7.796871437414372,9,9,25,5,23,19,7.25,8,8.34465482279502,32.0535195769464,76,1,4.732388261167028,4.523952562584248,5.661334387907268,1,0,0,0,0,1,0,0,0,0,1,0,Poor
5100,35,9.711809661438119,7.3492016173272114,8,5,15,4,19,13,1.46,4,4.439587745198413,32.2126612683744,256,0,3.703954488707544,3.249656111769382,5.8263139709310945,0,1,0,0,0,1,0,0,1,0,1,0,Standard
5101,35,10.436690427584207,7.972685819402229,5,3,8,3,29,13,17.7,6,6.580167458794454,30.000881430784,227,1,4.42622130837641,5.246864899583935,5.657665674724723,0,1,0,0,1,0,0,0,1,0,0,1,Standard
5102,44,9.185983640471443,6.701076990683443,7,9,24,8,13,21,1.85,9,8.37619168109407,27.07408116197,102,1,4.024265193708305,3.423519498036557,5.500080955496802,1,0,0,0,1,0,0,0,0,0,1,0,Poor
5103,49,10.46257720208502,7.899202647255127,6,6,15,3,27,14,7.2,2,5.857475907104665,24.2507206309932,231,0,4.091093181199167,5.027744609995166,5.790325664575628,0,0,0,0,1,0,0,0,1,0,0,1,Standard
5104,45,9.242251744558587,6.562945380457891,7,9,29,9,28,22,21.52,9,8.094540214549339,40.6612828159473,34,1,3.786993838320686,3.7667375667138434,5.535257982997807,0,0,0,1,0,1,0,0,0,0,0,1,Standard
5105,25,10.509494165943572,7.9776802716479045,6,3,10,4,15,22,1.16,0,5.750220668761986,31.6218802566612,351,0,4.293486072975259,4.653716409649628,5.895285131272351,0,1,0,0,1,0,0,0,1,0,1,0,Standard
5106,44,10.372870364114448,7.980711810829787,7,3,16,6,21,18,18.21,10,7.550834729632965,33.7410566247384,94,1,4.961423797637919,4.463636113848424,5.777038021572049,1,0,0,0,0,0,1,0,1,1,0,0,Poor
5107,32,10.039700596317958,7.517997186412473,6,5,18,5,18,8,11.94,4,6.119087896564779,33.4311297506507,97,1,4.229572911475223,4.659539887594431,5.63411897728936,1,0,0,0,1,0,0,0,1,0,0,1,Standard
5108,21,8.952142665338666,6.448417895878214,10,7,26,3,39,18,5.06,7,7.624682460707347,37.0497994180637,184,1,2.6475126561849405,3.130516881183941,5.75626589344231,0,0,0,0,0,1,0,0,0,1,0,0,Standard
5109,23,10.742939571791716,8.210802985824301,8,6,1,2,18,6,1.86,0,7.160861434494052,32.9865563660492,351,0,4.262309104201423,5.625156593905172,5.735798706676583,0,1,0,0,0,0,1,0,1,1,0,0,Standard
5110,44,10.9873201577775,8.486041991982999,10,7,16,7,55,11,7.02,11,7.314013405901083,30.1449069363237,79,0,5.744423178230015,5.160654043308857,5.552737639069571,0,0,0,1,0,0,1,0,1,1,0,0,Poor
5111,15,10.53406547169313,8.068139766042847,8,6,24,4,6,12,12.25,4,7.6045458144568805,35.1278027059814,158,1,4.699815661312315,5.265747941260482,5.618943441189763,0,1,0,0,1,0,0,0,1,1,0,0,Poor
5112,26,9.974326186222179,7.6333761033534975,8,4,13,2,4,11,1.5,3,7.020565973011963,23.1934653891907,337,0,2.9787621653888774,4.77108282055811,5.795726009962123,0,1,0,0,1,0,0,0,1,1,0,0,Standard
5113,28,10.897858143880145,8.366844026665555,8,7,29,6,16,22,11.67,11,7.664876759036554,39.0776546701001,74,1,5.3481723934023035,5.864216581956887,5.061162909075068,0,0,1,0,1,0,0,0,0,1,0,0,Poor
5114,22,9.412972188637008,7.074555260851096,8,6,18,2,19,14,9.32,3,6.4645571505567325,25.8537068666008,280,1,2.623476773267679,4.253856894369564,5.74936720643979,1,0,0,0,0,1,0,0,1,0,1,0,Standard
5115,16,10.8121432112783,8.341881011443148,9,8,31,8,42,18,0.56,8,7.295911447967664,38.4561629412417,105,1,5.316467559157137,4.695529431826702,5.876271335005293,0,0,1,0,0,1,0,0,0,0,1,0,Poor
5116,36,9.630175074496076,7.2780018766509595,8,5,27,3,48,16,3.62,12,7.476840376865339,35.8113423295734,152,1,3.5565596638130796,4.918802536865855,5.53310517594827,0,1,0,0,0,1,0,0,0,0,1,0,Poor
5117,16,11.231579543318356,8.778437855005528,10,10,30,5,15,25,8.41,8,7.244970096964409,27.9734463529774,215,1,5.708961305548402,5.674362997207759,5.847629593542375,0,0,0,1,0,1,0,0,0,1,0,0,Standard
5118,51,10.043789783711611,7.485324646843231,7,6,10,1,17,17,0.81,2,5.861953632946266,39.21315371147,185,0,2.625771376018069,4.279640739323174,5.835221563974639,0,0,0,1,0,1,0,0,1,0,1,0,Standard
5119,26,11.31926983959949,8.821168800323811,6,3,19,2,22,9,7.09,5,6.516488890273786,32.6293842094337,135,1,4.449306582775155,6.026523769051401,6.126384336908156,0,0,1,0,1,0,0,0,1,0,1,0,Standard
5120,31,9.007657319748338,6.15580774910836,7,8,18,5,23,23,21.72,9,8.235323527476,25.6956200107878,87,1,3.266259516095574,3.823215079052584,5.580411022431176,0,1,0,0,1,0,0,0,0,1,0,0,Standard
5121,33,11.753935653112796,9.276731862804564,1,5,7,1,2,0,11.4,7,7.074489312434378,37.1556653286089,348,0,4.363695812424351,5.819151434213584,6.806178567709232,0,1,0,0,0,1,0,1,0,0,1,0,Good
5122,30,9.714899401591946,7.425484517864909,3,5,18,3,18,15,13.47,7,7.762238689926902,37.2036774189886,146,1,3.219134967239468,4.82879671358686,5.662107282878331,0,0,0,1,0,1,0,0,1,0,0,1,Standard
5123,38,10.519909724102167,8.091672814100612,9,9,33,8,58,17,22.35,10,8.149682610570839,36.9157130404157,10,1,5.494826131430968,5.383925041498584,4.831587291531693,0,1,0,0,1,0,0,0,0,1,0,0,Standard
5124,29,10.33046558924691,7.950278581768318,3,7,7,4,13,15,11.83,0,5.588932632977259,27.6634798004555,363,0,4.008853221744611,5.664968128561386,5.437966480260507,0,1,0,0,1,0,0,1,0,1,0,0,Good
5125,24,10.450743847058206,8.040073100115418,2,6,7,1,0,2,7.63,3,5.2999160879117335,36.3367096053303,232,0,2.837791471884637,4.2861247653627865,6.153842163929614,1,0,0,0,0,1,0,1,0,0,1,0,Standard
5126,21,11.544335368400302,9.036015159037682,7,5,14,1,22,11,0.57,4,6.659499026852852,26.2835340489342,281,0,3.845007203773473,5.796000295557148,6.571280009130803,0,0,0,1,1,0,0,0,1,0,1,0,Standard
5127,24,9.672695450489174,6.973706083627706,5,3,18,3,11,9,18.31,8,7.391224094337691,38.0089646046747,75,1,3.6151104878891234,3.9102422071169824,5.702951884551692,0,1,0,0,0,1,0,0,1,0,1,0,Poor
5128,52,10.904600567080392,8.4221162844017,4,6,12,4,11,13,2.74,6,6.7627757486372815,35.3024460196312,361,0,4.925567200991433,5.151893992095613,5.97666977979299,0,0,0,1,0,1,0,0,1,0,1,0,Standard
5129,16,9.151579793001902,6.813199606132505,5,5,28,2,26,18,5.27,10,7.650616006785924,33.2809287599444,177,1,2.553462147849546,4.534578427794495,5.57951080002039,0,0,1,0,1,0,0,0,1,0,1,0,Poor
5130,15,10.890123041687717,8.454535566949637,9,5,15,5,46,23,6.31,12,7.984752298511015,27.9688309759963,159,1,4.734867866595049,3.428638742192889,6.336736249587484,0,1,0,0,1,0,0,0,0,0,0,0,Standard
5131,25,10.392496309787454,7.896862053590377,4,4,17,4,8,21,0.7,5,6.861344781159474,33.4730507060522,352,0,4.322879050687894,4.693444175652105,5.924921401890199,0,0,1,0,0,0,1,0,1,1,0,0,Standard
5132,46,11.54555488783306,9.044726068512267,4,4,4,3,21,6,14.58,1,6.412031709625774,37.9237658316353,236,0,5.293001092483102,6.521782184300978,5.474975492050199,0,1,0,0,1,0,0,1,0,0,0,1,Poor
5133,27,11.146047215325746,8.66855999986688,8,4,15,2,11,10,16.79,9,7.793516697821463,28.5358176503857,221,1,4.083707143991192,4.3667666661986715,6.541834955267389,1,0,0,0,0,1,0,0,1,0,1,0,Standard
5134,29,11.168792116832664,8.641877396168239,4,4,10,3,6,12,10.23,2,6.404848220460442,32.1206923604374,363,0,4.576091437722974,6.09607169614502,5.6874891070366225,0,1,0,0,0,0,1,0,1,0,0,1,Standard
5135,30,11.77754380248983,9.270379410607541,2,4,1,4,10,8,11.32,2,7.125387671721818,36.7779316619365,232,0,5.9735478121508985,6.0507132729275686,6.262569781446493,0,0,1,0,1,0,0,1,0,0,1,0,Good
5136,26,10.431351987775567,7.889276792326378,5,3,9,3,17,8,4.17,0,6.439334396531612,23.753761774184,343,0,4.379349683804193,3.7506117005204245,5.977665027423171,0,0,0,1,0,1,0,0,1,0,1,0,Standard
5137,23,9.994127982373787,7.594276598593352,1,1,1,1,15,4,9.83,1,6.446798602369281,28.7042803242944,333,0,2.7400309092293966,5.422676048246447,5.508202812708638,0,0,1,0,1,0,0,1,0,1,0,0,Good
5138,32,11.969174431058583,9.479389422876238,4,5,6,1,3,9,10.99,1,6.020756323410011,29.6949465260387,390,0,4.731743046480855,6.306503738289411,6.799168357079077,0,1,0,0,0,1,0,1,0,0,1,0,Good
5139,49,9.406360999885644,7.070548504190734,8,7,10,3,26,18,9.16,3,7.227793209139925,33.8238688721617,232,0,2.9704417529391103,4.335333888681405,5.742452889108275,0,0,1,0,1,0,0,1,0,1,0,0,Poor
5140,21,9.86826961756664,7.549078322528123,7,4,12,2,10,19,2.37,2,6.931930684673345,28.2706162504032,318,0,2.8009193612050867,4.932270874913012,5.7194762880034276,0,1,0,0,0,1,0,0,1,0,0,1,Standard
5141,15,10.97708967820007,8.4748074749198,10,10,33,4,51,21,15.56,9,7.604197026491512,31.9080163592371,99,1,5.238573079027939,3.8488941149101867,6.181894392509603,0,1,0,0,1,0,0,0,0,0,0,0,Poor
5142,53,11.39435091614993,8.87340456125443,2,1,11,1,6,2,9.09,3,6.107535006030503,26.7848343529531,327,0,4.220102364038785,4.722549988469535,6.650873402875915,0,0,1,0,1,0,0,1,0,0,0,0,Good
5143,14,8.903891295784979,6.7085479567113975,6,4,14,2,13,8,12.49,5,7.837621446239336,31.8077675657273,105,1,1.862865423176085,3.6137180619267073,5.763283577383201,0,0,0,0,1,0,0,0,1,0,1,0,Poor
5144,28,9.923168113558994,7.2540310888706045,5,2,9,4,15,10,-3.54,2,6.1154284418394464,37.0260413015594,274,0,3.9692510936702505,3.438862111149248,5.7277688011279215,0,1,0,0,0,1,0,1,0,0,1,0,Good
5145,29,11.812668881093137,9.307007585139546,1,4,5,4,12,3,1.96,4,6.207220879988174,34.6764971469304,349,0,5.907636113547378,5.1360160789733404,6.6891279411769595,0,0,1,0,1,0,0,1,0,0,0,0,Good
5146,19,9.14644697603393,6.327497699250474,10,10,16,7,19,19,7.29,8,7.393509218319105,34.3005733307858,236,1,3.329278399021478,3.4900389793481166,5.65343610835219,0,0,0,1,0,0,1,0,0,1,0,0,Poor
5147,20,10.600821954436343,8.1697101578464,7,5,5,1,6,16,11.59,4,5.625388407228189,34.7043711739033,203,1,2.94576863417061,4.069544952688482,6.2646858091313895,0,0,1,0,0,1,0,0,1,0,1,0,Standard
5148,45,10.372499440168681,7.870938502567902,7,10,23,5,21,18,3.87,10,8.268572845121001,29.1113428660954,132,1,4.428780334838296,5.671965159867908,5.179354553366465,0,0,1,0,0,1,0,0,0,1,0,0,Standard
5149,19,11.024393480998057,8.520132866334851,3,7,19,5,30,9,17.32,4,6.208851561309812,37.4610720889155,205,1,5.419638374946142,4.7058649210306465,6.028472833155642,0,0,1,0,0,0,1,0,1,0,1,0,Standard
5150,45,10.819051020017634,8.402149836903845,8,9,19,3,59,25,4.92,7,7.393016910616853,37.1855408056814,73,1,4.604040184647111,4.08891009713545,6.284324198644362,0,0,0,1,1,0,0,0,0,0,1,0,Poor
5151,39,11.307604149899145,8.852170978570582,3,4,20,2,24,11,8.21,8,6.233312083215964,42.9904735071912,87,1,4.434072869255381,4.3140632079671235,6.659213326089716,1,0,0,0,1,0,0,0,1,0,0,0,Standard
5152,31,11.111696571421563,8.665982094000713,5,1,10,2,9,8,8.71999999999999,4,6.043914672108901,35.5021555260729,311,0,4.083825214708704,5.137080546931213,6.430725027623153,0,0,0,1,1,0,0,1,0,0,0,1,Good
5153,41,10.299412632272215,7.6227771669372055,4,6,16,5,18,9,15.19,8,6.943151379929125,36.7693825395722,239,1,5.856375913287005,3.287306663391616,5.8730530901285265,1,0,0,0,0,0,1,0,1,0,0,0,Standard
5154,39,9.6357198658412,6.991307973285252,5,7,20,4,21,14,7.21,9,7.582697754887236,36.6604239912112,217,1,3.861656187607758,4.499976112789584,5.52607123759805,0,0,0,1,0,0,1,0,1,0,1,0,Poor
5155,15,8.971043302261945,6.63854706469348,7,10,33,3,45,18,7.22,7,7.57744445950389,38.4700819729928,237,1,2.315743396420972,3.7509973210536054,5.716048451682816,1,0,0,0,0,1,0,0,1,0,1,0,Poor
